  PID TTY      STAT   TIME COMMAND
27363 pts/4    R+     0:00 ./prog1
27364 pts/4    R+     0:00 ./prog1
27365 pts/4    R+     0:00 ./prog1
27366 pts/4    R+     0:00 ./prog1
27367 pts/4    R+     0:00 ./prog1
27368 pts/4    R+     0:00 ./prog1
27369 pts/4    R+     0:00 ./prog1
27370 pts/4    R+     0:00 ./prog1
27371 pts/4    R+     0:00 ./prog1
27372 pts/4    R+     0:00 ./prog1
27373 pts/4    R+     0:00 ./prog1
27374 pts/4    R+     0:00 ./prog1
27375 pts/4    R+     0:00 ./prog1
27376 pts/4    R+     0:00 ./prog1
27377 pts/4    R+     0:00 ./prog1
27378 pts/4    R+     0:00 ./prog1
27379 pts/4    R+     0:00 ./prog1
27380 pts/4    R+     0:00 ./prog1
27381 pts/4    R+     0:00 ./prog1
27382 pts/4    R+     0:00 ./prog1
27383 pts/4    R+     0:00 ./prog1
27384 pts/4    R+     0:00 ./prog1
27385 pts/4    R+     0:00 ./prog1
27386 pts/4    R+     0:00 ./prog1
27387 pts/4    R+     0:00 ./prog1
27388 pts/4    R+     0:00 ./prog1
27389 pts/4    R+     0:00 ./prog1
27390 pts/4    R+     0:00 ./prog1
27391 pts/4    R+     0:00 ./prog1
27392 pts/4    R+     0:00 ./prog1
27393 pts/4    R+     0:00 ./prog1
27394 pts/4    R+     0:00 ./prog1
27395 pts/4    R+     0:00 ./prog1
27396 pts/4    R+     0:00 ./prog1
27397 pts/4    R+     0:00 ./prog1
27398 pts/4    R+     0:00 ./prog1
27399 pts/4    R+     0:00 ./prog1
27400 pts/4    R+     0:00 ./prog1
27401 pts/4    R+     0:00 ./prog1
27402 pts/4    R+     0:00 ./prog1
27403 pts/4    R+     0:00 ./prog1
27404 pts/4    R+     0:00 ./prog1
27405 pts/4    R+     0:00 ./prog1
27406 pts/4    R+     0:00 ./prog1
27407 pts/4    R+     0:00 ./prog1
27408 pts/4    R+     0:00 ./prog1
27409 pts/4    R+     0:00 ./prog1
27410 pts/4    R+     0:00 ./prog1
27411 pts/4    R+     0:00 ./prog1
27412 pts/4    R+     0:00 ./prog1
27413 pts/4    R+     0:00 ./prog1
27414 pts/4    R+     0:00 ./prog1
27415 pts/4    R+     0:00 ./prog1
27416 pts/4    R+     0:00 ./prog1
27417 pts/4    R+     0:00 ./prog1
27418 pts/4    R+     0:00 ./prog1
27419 pts/4    R+     0:00 ./prog1
27420 pts/4    R+     0:00 ./prog1
27421 pts/4    R+     0:00 ./prog1
27422 pts/4    R+     0:00 ./prog1
27423 pts/4    R+     0:00 ./prog1
27424 pts/4    R+     0:00 ./prog1
27425 pts/4    R+     0:00 ./prog1
27426 pts/4    R+     0:00 ./prog1
27427 pts/4    R+     0:00 ./prog1
27428 pts/4    R+     0:00 ./prog1
27429 pts/4    R+     0:00 ./prog1
27430 pts/4    R+     0:00 ./prog1
27431 pts/4    R+     0:00 ./prog1
27432 pts/4    R+     0:00 ./prog1
27433 pts/4    R+     0:00 ./prog1
27434 pts/4    R+     0:00 ./prog1
27435 pts/4    R+     0:00 ./prog1
27436 pts/4    R+     0:00 ./prog1
27437 pts/4    R+     0:00 ./prog1
27438 pts/4    R+     0:00 ./prog1
27439 pts/4    R+     0:00 ./prog1
27440 pts/4    R+     0:00 ./prog1
27441 pts/4    R+     0:00 ./prog1
27442 pts/4    R+     0:00 ./prog1
27443 pts/4    R+     0:00 ./prog1
27444 pts/4    R+     0:00 ./prog1
27445 pts/4    R+     0:00 ./prog1
27446 pts/4    R+     0:00 ./prog1
27447 pts/4    R+     0:00 ./prog1
27448 pts/4    R+     0:00 ./prog1
27449 pts/4    R+     0:00 ./prog1
27450 pts/4    R+     0:00 ./prog1
27451 pts/4    R+     0:00 ./prog1
27452 pts/4    R+     0:00 ./prog1
27453 pts/4    R+     0:00 ./prog1
27454 pts/4    R+     0:00 ./prog1
27455 pts/4    R+     0:00 ./prog1
27456 pts/4    R+     0:00 ./prog1
27457 pts/4    R+     0:00 ./prog1
27458 pts/4    R+     0:00 ./prog1
27459 pts/4    R+     0:00 ./prog1
27460 pts/4    R+     0:00 ./prog1
27461 pts/4    R+     0:00 ./prog1
27462 pts/4    R+     0:00 ./prog1
27463 pts/4    R+     0:00 ./prog1
27464 pts/4    R+     0:00 ./prog1
27465 pts/4    R+     0:00 ./prog1
27466 pts/4    R+     0:00 ./prog1
27467 pts/4    R+     0:00 ./prog1
27468 pts/4    R+     0:00 ./prog1
27469 pts/4    R+     0:00 ./prog1
27470 pts/4    R+     0:00 ./prog1
27471 pts/4    R+     0:00 ./prog1
27472 pts/4    R+     0:00 ./prog1
27473 pts/4    R+     0:00 ./prog1
27474 pts/4    R+     0:00 ./prog1
27475 pts/4    R+     0:00 ./prog1
27476 pts/4    R+     0:00 ./prog1
27477 pts/4    R+     0:00 ./prog1
27478 pts/4    R+     0:00 ./prog1
27479 pts/4    R+     0:00 ./prog1
27480 pts/4    R+     0:00 ./prog1
27481 pts/4    R+     0:00 ./prog1
27482 pts/4    R+     0:00 ./prog1
27483 pts/4    R+     0:00 ./prog1
27484 pts/4    R+     0:00 ./prog1
27485 pts/4    R+     0:00 ./prog1
27486 pts/4    R+     0:00 ./prog1
27487 pts/4    R+     0:00 ./prog1
27488 pts/4    R+     0:00 ./prog1
27489 pts/4    R+     0:00 ./prog1
27490 pts/4    R+     0:00 ./prog1
27491 pts/4    R+     0:00 ./prog1
27492 pts/4    R+     0:00 ./prog1
27493 pts/4    R+     0:00 ./prog1
27494 pts/4    R+     0:00 ./prog1
27495 pts/4    R+     0:00 ./prog1
27496 pts/4    R+     0:00 ./prog1
27497 pts/4    R+     0:00 ./prog1
27498 pts/4    R+     0:00 ./prog1
27499 pts/4    R+     0:00 ./prog1
27500 pts/4    R+     0:00 ./prog1
27501 pts/4    R+     0:00 ./prog1
27502 pts/4    R+     0:00 ./prog1
27503 pts/4    R+     0:00 ./prog1
27504 pts/4    R+     0:00 ./prog1
27505 pts/4    R+     0:00 ./prog1
27506 pts/4    R+     0:00 ./prog1
27507 pts/4    R+     0:00 ./prog1
27508 pts/4    R+     0:00 ./prog1
27509 pts/4    R+     0:00 ./prog1
27510 pts/4    R+     0:00 ./prog1
27511 pts/4    R+     0:00 ./prog1
27512 pts/4    R+     0:00 ./prog1
27513 pts/4    R+     0:00 ./prog1
27514 pts/4    R+     0:00 ./prog1
27515 pts/4    R+     0:00 ./prog1
27516 pts/4    R+     0:00 ./prog1
27517 pts/4    R+     0:00 ./prog1
27518 pts/4    R+     0:00 ./prog1
27519 pts/4    R+     0:00 ./prog1
27520 pts/4    R+     0:00 ./prog1
27521 pts/4    R+     0:00 ./prog1
27522 pts/4    R+     0:00 ./prog1
27523 pts/4    R+     0:00 ./prog1
27524 pts/4    R+     0:00 ./prog1
27525 pts/4    R+     0:00 ./prog1
27526 pts/4    R+     0:00 ./prog1
27527 pts/4    R+     0:00 ./prog1
27528 pts/4    R+     0:00 ./prog1
27529 pts/4    R+     0:00 ./prog1
27530 pts/4    R+     0:00 ./prog1
27531 pts/4    R+     0:00 ./prog1
27532 pts/4    R+     0:00 ./prog1
27533 pts/4    R+     0:00 ./prog1
27534 pts/4    R+     0:00 ./prog1
27535 pts/4    R+     0:00 ./prog1
27536 pts/4    R+     0:00 ./prog1
27537 pts/4    R+     0:00 ./prog1
27538 pts/4    R+     0:00 ./prog1
27539 pts/4    R+     0:00 ./prog1
27540 pts/4    R+     0:00 ./prog1
27541 pts/4    R+     0:00 ./prog1
27542 pts/4    R+     0:00 ./prog1
27543 pts/4    R+     0:00 ./prog1
27544 pts/4    R+     0:00 ./prog1
27545 pts/4    R+     0:00 ./prog1
27546 pts/4    R+     0:00 ./prog1
27547 pts/4    R+     0:00 ./prog1
27548 pts/4    R+     0:00 ./prog1
27549 pts/4    R+     0:00 ./prog1
27550 pts/4    R+     0:00 ./prog1
27551 pts/4    R+     0:00 ./prog1
27552 pts/4    R+     0:00 ./prog1
27553 pts/4    R+     0:00 ./prog1
27554 pts/4    R+     0:00 ./prog1
27555 pts/4    R+     0:00 ./prog1
27556 pts/4    R+     0:00 ./prog1
27557 pts/4    R+     0:00 ./prog1
27558 pts/4    R+     0:00 ./prog1
27559 pts/4    R+     0:00 ./prog1
27560 pts/4    R+     0:00 ./prog1
27561 pts/4    R+     0:00 ./prog1
27562 pts/4    R+     0:00 ./prog1
27563 pts/4    R+     0:00 ./prog1
27564 pts/4    R+     0:00 ./prog1
27565 pts/4    R+     0:00 ./prog1
27566 pts/4    R+     0:00 ./prog1
27567 pts/4    R+     0:00 ./prog1
27568 pts/4    R+     0:00 ./prog1
27569 pts/4    R+     0:00 ./prog1
27570 pts/4    R+     0:00 ./prog1
27571 pts/4    R+     0:00 ./prog1
27572 pts/4    R+     0:00 ./prog1
27573 pts/4    R+     0:00 ./prog1
27574 pts/4    R+     0:00 ./prog1
27575 pts/4    R+     0:00 ./prog1
27576 pts/4    R+     0:00 ./prog1
27577 pts/4    R+     0:00 ./prog1
27578 pts/4    R+     0:00 ./prog1
27579 pts/4    R+     0:00 ./prog1
27580 pts/4    R+     0:00 ./prog1
27581 pts/4    R+     0:00 ./prog1
27582 pts/4    R+     0:00 ./prog1
27583 pts/4    R+     0:00 ./prog1
27584 pts/4    R+     0:00 ./prog1
27585 pts/4    R+     0:00 ./prog1
27586 pts/4    R+     0:00 ./prog1
27587 pts/4    R+     0:00 ./prog1
27588 pts/4    R+     0:00 ./prog1
27589 pts/4    R+     0:00 ./prog1
27590 pts/4    R+     0:00 ./prog1
27591 pts/4    R+     0:00 ./prog1
27592 pts/4    R+     0:00 ./prog1
27593 pts/4    R+     0:00 ./prog1
27594 pts/4    R+     0:00 ./prog1
27595 pts/4    R+     0:00 ./prog1
27596 pts/4    R+     0:00 ./prog1
27597 pts/4    R+     0:00 ./prog1
27598 pts/4    R+     0:00 ./prog1
27599 pts/4    R+     0:00 ./prog1
27600 pts/4    R+     0:00 ./prog1
27601 pts/4    R+     0:00 ./prog1
27602 pts/4    R+     0:00 ./prog1
27603 pts/4    R+     0:00 ./prog1
27604 pts/4    R+     0:00 ./prog1
27605 pts/4    R+     0:00 ./prog1
27606 pts/4    R+     0:00 ./prog1
27607 pts/4    R+     0:00 ./prog1
27608 pts/4    R+     0:00 ./prog1
27609 pts/4    R+     0:00 ./prog1
27610 pts/4    R+     0:00 ./prog1
27611 pts/4    R+     0:00 ./prog1
27612 pts/4    R+     0:00 ./prog1
27613 pts/4    R+     0:00 ./prog1
27614 pts/4    R+     0:00 ./prog1
27615 pts/4    R+     0:00 ./prog1
27616 pts/4    R+     0:00 ./prog1
27617 pts/4    R+     0:00 ./prog1
27618 pts/4    R+     0:00 ./prog1
27619 pts/4    R+     0:00 ./prog1
27620 pts/4    R+     0:00 ./prog1
27621 pts/4    R+     0:00 ./prog1
27622 pts/4    R+     0:00 ./prog1
27623 pts/4    R+     0:00 ./prog1
27624 pts/4    R+     0:00 ./prog1
27625 pts/4    R+     0:00 ./prog1
27626 pts/4    R+     0:00 ./prog1
27627 pts/4    R+     0:00 ./prog1
27628 pts/4    R+     0:00 ./prog1
27629 pts/4    R+     0:00 ./prog1
27630 pts/4    R+     0:00 ./prog1
27631 pts/4    R+     0:00 ./prog1
27632 pts/4    R+     0:00 ./prog1
27633 pts/4    R+     0:00 ./prog1
27634 pts/4    R+     0:00 ./prog1
27635 pts/4    R+     0:00 ./prog1
27636 pts/4    R+     0:00 ./prog1
27637 pts/4    R+     0:00 ./prog1
27638 pts/4    R+     0:00 ./prog1
27639 pts/4    R+     0:00 ./prog1
27640 pts/4    R+     0:00 ./prog1
27641 pts/4    R+     0:00 ./prog1
27642 pts/4    R+     0:00 ./prog1
27643 pts/4    R+     0:00 ./prog1
27644 pts/4    R+     0:00 ./prog1
27645 pts/4    R+     0:00 ./prog1
27646 pts/4    R+     0:00 ./prog1
27647 pts/4    R+     0:00 ./prog1
27648 pts/4    R+     0:00 ./prog1
27649 pts/4    R+     0:00 ./prog1
27650 pts/4    R+     0:00 ./prog1
27651 pts/4    R+     0:00 ./prog1
27652 pts/4    R+     0:00 ./prog1
27653 pts/4    R+     0:00 ./prog1
27654 pts/4    R+     0:00 ./prog1
27655 pts/4    R+     0:00 ./prog1
27656 pts/4    R+     0:00 ./prog1
27657 pts/4    R+     0:00 ./prog1
27658 pts/4    R+     0:00 ./prog1
27659 pts/4    R+     0:00 ./prog1
27660 pts/4    R+     0:00 ./prog1
27661 pts/4    R+     0:00 ./prog1
27662 pts/4    R+     0:00 ./prog1
27663 pts/4    R+     0:00 ./prog1
27664 pts/4    R+     0:00 ./prog1
27665 pts/4    R+     0:00 ./prog1
27666 pts/4    R+     0:00 ./prog1
27667 pts/4    R+     0:00 ./prog1
27668 pts/4    R+     0:00 ./prog1
27669 pts/4    R+     0:00 ./prog1
27670 pts/4    R+     0:00 ./prog1
27671 pts/4    R+     0:00 ./prog1
27672 pts/4    R+     0:00 ./prog1
27673 pts/4    R+     0:00 ./prog1
27674 pts/4    R+     0:00 ./prog1
27675 pts/4    R+     0:00 ./prog1
27676 pts/4    R+     0:00 ./prog1
27677 pts/4    R+     0:00 ./prog1
27678 pts/4    R+     0:00 ./prog1
27679 pts/4    R+     0:00 ./prog1
27680 pts/4    R+     0:00 ./prog1
27681 pts/4    R+     0:00 ./prog1
27682 pts/4    R+     0:00 ./prog1
27683 pts/4    R+     0:00 ./prog1
27684 pts/4    R+     0:00 ./prog1
27685 pts/4    R+     0:00 ./prog1
27686 pts/4    R+     0:00 ./prog1
27687 pts/4    R+     0:00 ./prog1
27688 pts/4    R+     0:00 ./prog1
27689 pts/4    R+     0:00 ./prog1
27690 pts/4    R+     0:00 ./prog1
27691 pts/4    R+     0:00 ./prog1
27692 pts/4    R+     0:00 ./prog1
27693 pts/4    R+     0:00 ./prog1
27694 pts/4    R+     0:00 ./prog1
27695 pts/4    R+     0:00 ./prog1
27696 pts/4    R+     0:00 ./prog1
27697 pts/4    R+     0:00 ./prog1
27698 pts/4    R+     0:00 ./prog1
27699 pts/4    R+     0:00 ./prog1
27700 pts/4    R+     0:00 ./prog1
27701 pts/4    R+     0:00 ./prog1
27702 pts/4    R+     0:00 ./prog1
27703 pts/4    R+     0:00 ./prog1
27704 pts/4    R+     0:00 ./prog1
27705 pts/4    R+     0:00 ./prog1
27706 pts/4    R+     0:00 ./prog1
27707 pts/4    R+     0:00 ./prog1
27708 pts/4    R+     0:00 ./prog1
27709 pts/4    R+     0:00 ./prog1
27710 pts/4    R+     0:00 ./prog1
27711 pts/4    R+     0:00 ./prog1
27712 pts/4    R+     0:00 ./prog1
27713 pts/4    R+     0:00 ./prog1
27714 pts/4    R+     0:00 ./prog1
27715 pts/4    R+     0:00 ./prog1
27716 pts/4    R+     0:00 ./prog1
27717 pts/4    R+     0:00 ./prog1
27718 pts/4    R+     0:00 ./prog1
27719 pts/4    R+     0:00 ./prog1
27720 pts/4    R+     0:00 ./prog1
27721 pts/4    R+     0:00 ./prog1
27722 pts/4    R+     0:00 ./prog1
27723 pts/4    R+     0:00 ./prog1
27724 pts/4    R+     0:00 ./prog1
27725 pts/4    R+     0:00 ./prog1
27726 pts/4    R+     0:00 ./prog1
27727 pts/4    R+     0:00 ./prog1
27728 pts/4    R+     0:00 ./prog1
27729 pts/4    R+     0:00 ./prog1
27730 pts/4    R+     0:00 ./prog1
27731 pts/4    R+     0:00 ./prog1
27732 pts/4    R+     0:00 ./prog1
27733 pts/4    R+     0:00 ./prog1
27734 pts/4    R+     0:00 ./prog1
27735 pts/4    R+     0:00 ./prog1
27736 pts/4    R+     0:00 ./prog1
27737 pts/4    R+     0:00 ./prog1
27738 pts/4    R+     0:00 ./prog1
27739 pts/4    R+     0:00 ./prog1
27740 pts/4    R+     0:00 ./prog1
27741 pts/4    R+     0:00 ./prog1
27742 pts/4    R+     0:00 ./prog1
27743 pts/4    R+     0:00 ./prog1
27744 pts/4    R+     0:00 ./prog1
27745 pts/4    R+     0:00 ./prog1
27746 pts/4    R+     0:00 ./prog1
27747 pts/4    R+     0:00 ./prog1
27748 pts/4    R+     0:00 ./prog1
27749 pts/4    R+     0:00 ./prog1
27750 pts/4    R+     0:00 ./prog1
27751 pts/4    R+     0:00 ./prog1
27752 pts/4    R+     0:00 ./prog1
27753 pts/4    R+     0:00 ./prog1
27754 pts/4    R+     0:00 ./prog1
27755 pts/4    R+     0:00 ./prog1
27756 pts/4    R+     0:00 ./prog1
27757 pts/4    R+     0:00 ./prog1
27758 pts/4    R+     0:00 ./prog1
27759 pts/4    R+     0:00 ./prog1
27760 pts/4    R+     0:00 ./prog1
27761 pts/4    R+     0:00 ./prog1
27762 pts/4    R+     0:00 ./prog1
27763 pts/4    R+     0:00 ./prog1
27764 pts/4    R+     0:00 ./prog1
27765 pts/4    R+     0:00 ./prog1
27766 pts/4    R+     0:00 ./prog1
27767 pts/4    R+     0:00 ./prog1
27768 pts/4    R+     0:00 ./prog1
27769 pts/4    R+     0:00 ./prog1
27770 pts/4    R+     0:00 ./prog1
27771 pts/4    R+     0:00 ./prog1
27772 pts/4    R+     0:00 ./prog1
27773 pts/4    R+     0:00 ./prog1
27774 pts/4    R+     0:00 ./prog1
27775 pts/4    R+     0:00 ./prog1
27776 pts/4    R+     0:00 ./prog1
27777 pts/4    R+     0:00 ./prog1
27778 pts/4    R+     0:00 ./prog1
27779 pts/4    R+     0:00 ./prog1
27780 pts/4    R+     0:00 ./prog1
27781 pts/4    R+     0:00 ./prog1
27782 pts/4    R+     0:00 ./prog1
27783 pts/4    R+     0:00 ./prog1
27784 pts/4    R+     0:00 ./prog1
27785 pts/4    R+     0:00 ./prog1
27786 pts/4    R+     0:00 ./prog1
27787 pts/4    R+     0:00 ./prog1
27788 pts/4    R+     0:00 ./prog1
27789 pts/4    R+     0:00 ./prog1
27790 pts/4    R+     0:00 ./prog1
27791 pts/4    R+     0:00 ./prog1
27792 pts/4    R+     0:00 ./prog1
27793 pts/4    R+     0:00 ./prog1
27794 pts/4    R+     0:00 ./prog1
27795 pts/4    R+     0:00 ./prog1
27796 pts/4    R+     0:00 ./prog1
27797 pts/4    R+     0:00 ./prog1
27798 pts/4    R+     0:00 ./prog1
27799 pts/4    R+     0:00 ./prog1
27800 pts/4    R+     0:00 ./prog1
27801 pts/4    R+     0:00 ./prog1
27802 pts/4    R+     0:00 ./prog1
27803 pts/4    R+     0:00 ./prog1
27804 pts/4    R+     0:00 ./prog1
27805 pts/4    R+     0:00 ./prog1
27806 pts/4    R+     0:00 ./prog1
27807 pts/4    R+     0:00 ./prog1
27808 pts/4    R+     0:00 ./prog1
27809 pts/4    R+     0:00 ./prog1
27810 pts/4    R+     0:00 ./prog1
27811 pts/4    R+     0:00 ./prog1
27812 pts/4    R+     0:00 ./prog1
27813 pts/4    R+     0:00 ./prog1
27814 pts/4    R+     0:00 ./prog1
27815 pts/4    R+     0:00 ./prog1
27816 pts/4    R+     0:00 ./prog1
27817 pts/4    R+     0:00 ./prog1
27818 pts/4    R+     0:00 ./prog1
27819 pts/4    R+     0:00 ./prog1
27820 pts/4    R+     0:00 ./prog1
27821 pts/4    R+     0:00 ./prog1
27822 pts/4    R+     0:00 ./prog1
27823 pts/4    R+     0:00 ./prog1
27824 pts/4    R+     0:00 ./prog1
27825 pts/4    R+     0:00 ./prog1
27826 pts/4    R+     0:00 ./prog1
27827 pts/4    R+     0:00 ./prog1
27828 pts/4    R+     0:00 ./prog1
27829 pts/4    R+     0:00 ./prog1
27830 pts/4    R+     0:00 ./prog1
27831 pts/4    R+     0:00 ./prog1
27832 pts/4    R+     0:00 ./prog1
27833 pts/4    R+     0:00 ./prog1
27834 pts/4    R+     0:00 ./prog1
27835 pts/4    R+     0:00 ./prog1
27836 pts/4    R+     0:00 ./prog1
27837 pts/4    R+     0:00 ./prog1
27838 pts/4    R+     0:00 ./prog1
27839 pts/4    R+     0:00 ./prog1
27840 pts/4    R+     0:00 ./prog1
27841 pts/4    R+     0:00 ./prog1
27842 pts/4    R+     0:00 ./prog1
27843 pts/4    R+     0:00 ./prog1
27844 pts/4    R+     0:00 ./prog1
27845 pts/4    R+     0:00 ./prog1
27846 pts/4    R+     0:00 ./prog1
27847 pts/4    R+     0:00 ./prog1
27848 pts/4    R+     0:00 ./prog1
27849 pts/4    R+     0:00 ./prog1
27850 pts/4    R+     0:00 ./prog1
27851 pts/4    R+     0:00 ./prog1
27852 pts/4    R+     0:00 ./prog1
27853 pts/4    R+     0:00 ./prog1
27854 pts/4    R+     0:00 ./prog1
27855 pts/4    R+     0:00 ./prog1
27856 pts/4    R+     0:00 ./prog1
27857 pts/4    R+     0:00 ./prog1
27858 pts/4    R+     0:00 ./prog1
27859 pts/4    R+     0:00 ./prog1
27860 pts/4    R+     0:00 ./prog1
27861 pts/4    R+     0:00 ./prog1
27862 pts/4    R+     0:00 ./prog1
27863 pts/4    R+     0:00 ./prog1
27864 pts/4    R+     0:00 ./prog1
27865 pts/4    R+     0:00 ./prog1
27866 pts/4    R+     0:00 ./prog1
27867 pts/4    R+     0:00 ./prog1
27868 pts/4    R+     0:00 ./prog1
27869 pts/4    R+     0:00 ./prog1
27870 pts/4    R+     0:00 ./prog1
27871 pts/4    R+     0:00 ./prog1
27872 pts/4    R+     0:00 ./prog1
27873 pts/4    R+     0:00 ./prog1
27874 pts/4    R+     0:00 ./prog1
27875 pts/4    R+     0:00 ./prog1
27876 pts/4    R+     0:00 ./prog1
27877 pts/4    R+     0:00 ./prog1
27878 pts/4    R+     0:00 ./prog1
27879 pts/4    R+     0:00 ./prog1
27880 pts/4    R+     0:00 ./prog1
27881 pts/4    R+     0:00 ./prog1
27882 pts/4    R+     0:00 ./prog1
27883 pts/4    R+     0:00 ./prog1
27884 pts/4    R+     0:00 ./prog1
27885 pts/4    R+     0:00 ./prog1
27886 pts/4    R+     0:00 ./prog1
27887 pts/4    R+     0:00 ./prog1
27888 pts/4    R+     0:00 ./prog1
27889 pts/4    R+     0:00 ./prog1
27890 pts/4    R+     0:00 ./prog1
27891 pts/4    R+     0:00 ./prog1
27892 pts/4    R+     0:00 ./prog1
27893 pts/4    R+     0:00 ./prog1
27894 pts/4    R+     0:00 ./prog1
27895 pts/4    R+     0:00 ./prog1
27896 pts/4    R+     0:00 ./prog1
27897 pts/4    R+     0:00 ./prog1
27898 pts/4    R+     0:00 ./prog1
27899 pts/4    R+     0:00 ./prog1
27900 pts/4    R+     0:00 ./prog1
27901 pts/4    R+     0:00 ./prog1
27902 pts/4    R+     0:00 ./prog1
27903 pts/4    R+     0:00 ./prog1
27904 pts/4    R+     0:00 ./prog1
27905 pts/4    R+     0:00 ./prog1
27906 pts/4    R+     0:00 ./prog1
27907 pts/4    R+     0:00 ./prog1
27908 pts/4    R+     0:00 ./prog1
27909 pts/4    R+     0:00 ./prog1
27910 pts/4    R+     0:00 ./prog1
27911 pts/4    R+     0:00 ./prog1
27912 pts/4    R+     0:00 ./prog1
27913 pts/4    R+     0:00 ./prog1
27914 pts/4    R+     0:00 ./prog1
27915 pts/4    R+     0:00 ./prog1
27916 pts/4    R+     0:00 ./prog1
27917 pts/4    R+     0:00 ./prog1
27918 pts/4    R+     0:00 ./prog1
27919 pts/4    R+     0:00 ./prog1
27920 pts/4    R+     0:00 ./prog1
27921 pts/4    R+     0:00 ./prog1
27922 pts/4    R+     0:00 ./prog1
27923 pts/4    R+     0:00 ./prog1
27924 pts/4    R+     0:00 ./prog1
27925 pts/4    R+     0:00 ./prog1
27926 pts/4    R+     0:00 ./prog1
27927 pts/4    R+     0:00 ./prog1
27928 pts/4    R+     0:00 ./prog1
27929 pts/4    R+     0:00 ./prog1
27930 pts/4    R+     0:00 ./prog1
27931 pts/4    R+     0:00 ./prog1
27932 pts/4    R+     0:00 ./prog1
27933 pts/4    R+     0:00 ./prog1
27934 pts/4    R+     0:00 ./prog1
27935 pts/4    R+     0:00 ./prog1
27936 pts/4    R+     0:00 ./prog1
27937 pts/4    R+     0:00 ./prog1
27938 pts/4    R+     0:00 ./prog1
27939 pts/4    R+     0:00 ./prog1
27940 pts/4    R+     0:00 ./prog1
27941 pts/4    R+     0:00 ./prog1
27942 pts/4    R+     0:00 ./prog1
27943 pts/4    R+     0:00 ./prog1
27944 pts/4    R+     0:00 ./prog1
27945 pts/4    R+     0:00 ./prog1
27946 pts/4    R+     0:00 ./prog1
27947 pts/4    R+     0:00 ./prog1
27948 pts/4    R+     0:00 ./prog1
27949 pts/4    R+     0:00 ./prog1
27950 pts/4    R+     0:00 ./prog1
27951 pts/4    R+     0:00 ./prog1
27952 pts/4    R+     0:00 ./prog1
27953 pts/4    R+     0:00 ./prog1
27954 pts/4    R+     0:00 ./prog1
27955 pts/4    R+     0:00 ./prog1
27956 pts/4    R+     0:00 ./prog1
27957 pts/4    R+     0:00 ./prog1
27958 pts/4    R+     0:00 ./prog1
27959 pts/4    R+     0:00 ./prog1
27960 pts/4    R+     0:00 ./prog1
27961 pts/4    R+     0:00 ./prog1
27962 pts/4    R+     0:00 ./prog1
27963 pts/4    R+     0:00 ./prog1
27964 pts/4    R+     0:00 ./prog1
27965 pts/4    R+     0:00 ./prog1
27966 pts/4    R+     0:00 ./prog1
27967 pts/4    R+     0:00 ./prog1
27968 pts/4    R+     0:00 ./prog1
27969 pts/4    R+     0:00 ./prog1
27970 pts/4    R+     0:00 ./prog1
27971 pts/4    R+     0:00 ./prog1
27972 pts/4    R+     0:00 ./prog1
27973 pts/4    R+     0:00 ./prog1
27974 pts/4    R+     0:00 ./prog1
27975 pts/4    R+     0:00 ./prog1
27976 pts/4    R+     0:00 ./prog1
27977 pts/4    R+     0:00 ./prog1
27978 pts/4    R+     0:00 ./prog1
27979 pts/4    R+     0:00 ./prog1
27980 pts/4    R+     0:00 ./prog1
27981 pts/4    R+     0:00 ./prog1
27982 pts/4    R+     0:00 ./prog1
27983 pts/4    R+     0:00 ./prog1
27984 pts/4    R+     0:00 ./prog1
27985 pts/4    R+     0:00 ./prog1
27986 pts/4    R+     0:00 ./prog1
27987 pts/4    R+     0:00 ./prog1
27988 pts/4    R+     0:00 ./prog1
27989 pts/4    R+     0:00 ./prog1
27990 pts/4    R+     0:00 ./prog1
27991 pts/4    R+     0:00 ./prog1
27992 pts/4    R+     0:00 ./prog1
27993 pts/4    R+     0:00 ./prog1
27994 pts/4    R+     0:00 ./prog1
27995 pts/4    R+     0:00 ./prog1
27996 pts/4    R+     0:00 ./prog1
27997 pts/4    R+     0:00 ./prog1
27998 pts/4    R+     0:00 ./prog1
27999 pts/4    R+     0:00 ./prog1
28000 pts/4    R+     0:00 ./prog1
28001 pts/4    R+     0:00 ./prog1
28002 pts/4    R+     0:00 ./prog1
28003 pts/4    R+     0:00 ./prog1
28004 pts/4    R+     0:00 ./prog1
28005 pts/4    R+     0:00 ./prog1
28006 pts/4    R+     0:00 ./prog1
28007 pts/4    R+     0:00 ./prog1
28008 pts/4    R+     0:00 ./prog1
28009 pts/4    R+     0:00 ./prog1
28010 pts/4    R+     0:00 ./prog1
28011 pts/4    R+     0:00 ./prog1
28012 pts/4    R+     0:00 ./prog1
28013 pts/4    R+     0:00 ./prog1
28014 pts/4    R+     0:00 ./prog1
28015 pts/4    R+     0:00 ./prog1
28016 pts/4    R+     0:00 ./prog1
28017 pts/4    R+     0:00 ./prog1
28018 pts/4    R+     0:00 ./prog1
28019 pts/4    R+     0:00 ./prog1
28020 pts/4    R+     0:00 ./prog1
28021 pts/4    R+     0:00 ./prog1
28022 pts/4    R+     0:00 ./prog1
28023 pts/4    R+     0:00 ./prog1
28024 pts/4    R+     0:00 ./prog1
28025 pts/4    R+     0:00 ./prog1
28026 pts/4    R+     0:00 ./prog1
28027 pts/4    R+     0:00 ./prog1
